program_id,actor_id
s4149,13155
s4150,17713
s4150,8012
s4150,33710
s4150,19404
s4150,3895
s4151,12147
s4151,28674
s4151,5000
s4151,11634
s4151,13477
s4151,19565
s4152,3256
s4152,17288
s4152,12118
s4152,22648
s4152,2960
s4152,1705
s4152,25201
s4153,13455
s4153,23631
s4153,34083
s4153,4339
s4153,27750
s4153,27377
s4153,18862
s4153,28759
s4154,11179
s4155,25916
s4155,32134
s4155,35827
s4155,27229
s4155,19451
s4155,18335
s4155,12363
s4155,18336
s4155,24225
s4155,14449
s4156,20488
s4156,16303
s4156,20753
s4156,20873
s4156,86
s4156,21315
s4156,16362
s4156,18579
s4156,13522
s4156,20114
s4157,7879
s4157,28246
s4158,28061
s4158,5187
s4158,33548
s4158,27724
s4158,23352
s4158,34925
s4158,6645
s4159,31808
s4159,29768
s4159,30741
s4159,3842
s4159,11983
s4159,12573
s4159,30595
s4159,11885
s4160,28061
s4160,6148
s4160,8633
s4160,13475
s4160,10191
s4160,4678
s4160,28054
s4160,7156
s4160,25849
s4160,3964
s4161,10646
s4161,19204
s4161,27539
s4161,29810
s4161,17896
s4161,32859
s4161,36215
s4161,19123
s4161,27797
s4161,34925
s4162,10646
s4162,27539
s4162,19204
s4162,28061
s4162,25231
s4163,32813
s4163,14300
s4163,26470
s4163,8464
s4164,24358
s4164,29125
s4164,23145
s4164,2073
s4164,17846
s4164,8855
s4164,17805
s4164,26895
s4165,26392
s4165,5487
s4165,3175
s4165,23808
s4165,12185
s4165,14886
s4165,1652
s4165,9955
s4165,26517
s4165,4147
s4166,6861
s4166,13750
s4166,20485
s4166,20114
s4166,5871
s4166,90
s4167,23159
s4167,15886
s4167,272
s4167,25199
s4167,28848
s4167,7770
s4167,12526
s4167,34254
s4167,9931
s4167,20410
s4167,32794
s4168,20503
s4168,21596
s4168,31900
s4168,7583
s4168,1637
s4168,2866
s4168,13301
s4168,16636
s4168,15602
s4168,29424
s4168,2134
s4168,31478
s4168,9456
s4168,12171
s4168,6915
s4168,34583
s4168,15171
s4168,12163
s4168,28112
s4168,9822
s4168,20518
s4168,12098
s4168,28263
s4168,31479
s4168,1062
s4168,16621
s4168,21374
s4170,12100
s4170,20487
s4170,27241
s4170,2169
s4170,21323
s4170,20723
s4170,20965
s4170,29882
s4170,16888
s4170,1101
s4172,35447
s4172,13779
s4172,4131
s4172,35500
s4172,25329
s4174,10975
s4174,35561
s4174,34707
s4174,2169
s4174,11574
s4174,3969
s4174,16400
s4174,25183
s4174,8650
s4174,7665
s4175,1412
s4175,12325
s4175,25307
s4175,25394
s4175,32630
s4175,30537
s4175,3940
s4175,13565
s4175,22637
s4175,22811
s4175,8339
s4175,5840
s4175,10242
s4176,25217
s4176,31704
s4176,13488
s4176,11490
s4176,6717
s4176,10026
s4178,21485
s4178,2799
s4178,7754
s4179,16083
s4179,9249
s4179,4070
s4179,1782
s4179,14604
s4179,7658
s4179,14092
s4179,23057
s4179,8265
s4179,26305
s4180,2319
s4180,21175
s4180,16072
s4180,21173
s4180,18724
s4180,25329
s4181,19657
s4182,25766
s4183,11418
s4183,29514
s4183,23757
s4183,23760
s4183,34756
s4183,11371
s4183,31354
s4183,8779
s4184,26834
s4184,5648
s4185,18291
s4187,29441
s4187,12335
s4187,12232
s4187,13451
s4187,29368
s4187,13456
s4187,3266
s4187,35559
s4189,30106
s4189,34497
s4189,18566
s4189,34941
s4189,14717
s4189,35769
s4189,31750
s4189,18998
s4190,1789
s4190,32813
s4190,35078
s4190,19917
s4190,13086
s4190,19909
s4191,18713
s4191,2053
s4191,30047
s4191,20831
s4191,4538
s4191,25118
s4191,3227
s4191,17446
s4191,30704
s4191,27095
s4192,16911
s4192,3718
s4192,18245
s4192,29478
s4192,27172
s4192,27699
s4192,10532
s4193,5085
s4193,25921
s4193,35828
s4193,18353
s4193,18399
s4193,25909
s4193,15037
s4193,18355
s4193,6389
s4194,30355
s4195,30681
s4195,8466
s4195,29951
s4195,34925
s4195,8383
s4195,10542
s4195,12439
s4195,3402
s4195,2711
s4195,35198
s4196,20603
s4196,12850
s4196,29951
s4196,21560
s4196,29222
s4196,13559
s4196,31071
s4196,22586
s4196,35143
s4196,27093
s4197,9538
s4197,1480
s4197,15028
s4197,6340
s4197,12842
s4197,5146
s4197,13095
s4197,20694
s4197,6307
s4198,29431
s4198,6335
s4198,27327
s4198,28760
s4198,21188
s4198,8473
s4198,26420
s4198,8315
s4198,34374
s4198,7726
s4199,15022
s4199,8501
s4199,35673
s4199,17757
s4199,24848
s4199,10022
s4199,34609
s4199,12419
s4201,17769
s4201,6982
s4201,4465
s4201,11031
s4201,24352
s4201,2726
s4201,14045
s4202,21976
s4202,25704
s4202,6519
s4202,26559
s4202,33699
s4202,23101
s4202,35156
s4202,33806
s4203,20135
s4203,15585
s4203,9918
s4203,32189
s4203,32822
s4203,35150
s4203,792
s4203,31895
s4203,8032
s4205,955
s4205,3520
s4205,4125
s4206,6233
s4206,28161
s4206,2099
s4206,17518
s4206,6499
s4206,11518
s4206,19731
s4207,31950
s4207,1232
s4208,33776
s4208,25076
s4208,22889
s4208,24133
s4208,23935
s4208,34472
s4208,35544
s4208,11651
s4208,25355
s4208,7488
s4209,21141
s4209,32702
s4209,17211
s4209,33833
s4209,35991
s4209,16964
s4209,27960
s4209,3056
s4209,7376
s4209,18004
s4209,18017
s4209,17748
s4209,17735
s4210,24528
s4210,19154
s4210,30045
s4210,32781
s4210,32313
s4210,26963
s4211,32985
s4211,23934
s4211,16573
s4211,29673
s4211,8910
s4212,13547
s4212,35378
s4213,18761
s4213,3789
s4213,26162
s4214,15433
s4214,28711
s4214,8712
s4214,7544
s4214,21097
s4214,16866
s4214,10856
s4214,31291
s4214,444
s4214,10717
s4215,11445
s4215,25131
s4215,26534
s4215,25599
s4215,17225
s4216,12438
s4216,23491
s4216,1021
s4216,7970
s4216,16048
s4216,18834
s4216,27802
s4216,20099
s4217,21175
s4217,35615
s4217,35093
s4217,35596
s4217,14941
s4217,25329
s4218,11949
s4218,15836
s4218,10075
s4218,33146
s4218,33148
s4218,23069
s4218,7072
s4218,5594
s4218,24651
s4219,24657
s4219,26158
s4219,21112
s4219,20296
s4219,17061
s4219,15564
s4219,189
s4220,7458
s4220,26858
s4220,5947
s4220,6416
s4220,329
s4220,34628
s4220,18714
s4220,19832
s4221,24581
s4221,6446
s4221,24906
s4221,24830
s4221,8247
s4221,13753
s4221,7913
s4221,17062
s4221,15715
s4221,20861
s4221,25095
s4221,9697
s4221,34356
s4221,15711
s4221,24566
s4221,5297
s4221,28088
s4221,34161
s4221,20344
s4221,20345
s4221,3474
s4221,509
s4221,1852
s4221,10972
s4221,13152
s4221,11230
s4221,9988
s4221,13414
s4221,17711
s4221,33283
s4221,22836
s4221,639
s4221,31037
s4221,14547
s4221,32842
s4221,8973
s4221,13307
s4221,27775
s4221,493
s4221,23668
s4221,20330
s4221,10905
s4221,17567
s4221,496
s4221,21946
s4221,31751
s4221,27805
s4222,2895
s4222,11396
s4222,317
s4222,2819
s4222,177
s4222,31731
s4223,23937
s4224,13383
s4224,30006
s4224,8095
s4224,23364
s4224,17488
s4224,32527
s4224,28688
s4225,34744
s4225,11397
s4225,20952
s4225,3120
s4225,27581
s4225,27659
s4226,2175
s4226,2517
s4226,34514
s4226,568
s4226,3731
s4226,20133
s4226,25123
s4226,286
s4227,4789
s4227,34113
s4227,1120
s4227,36346
s4227,25429
s4227,11888
s4227,9335
s4227,36232
s4227,33418
s4227,23306
s4227,7389
s4227,1142
s4227,2516
s4227,9093
s4228,21626
s4229,35221
s4230,4410
s4231,4410
s4231,32023
s4232,4410
s4233,4410
s4234,4410
s4235,11699
s4236,11699
s4238,29567
s4239,29567
s4240,29567
s4241,29567
s4242,5937
s4242,13039
s4242,19908
s4242,18887
s4242,19341
s4242,23455
s4243,33018
s4244,35991
s4244,31723
s4244,23571
s4244,2951
s4244,32974
s4244,16901
s4244,35958
s4244,20742
s4244,33833
s4244,34133
s4244,12587
s4244,27954
s4244,901
s4244,33985
s4244,35780
s4244,33967
s4244,22150
s4244,32716
s4244,31264
s4245,33438
s4246,33438
s4247,33472
s4247,16708
s4248,33472
s4249,33616
s4250,33716
s4252,31616
s4252,29458
s4252,17549
s4252,31722
s4252,2964
s4252,26780
s4252,24316
s4252,26050
s4252,17832
s4252,32378
s4252,26860
s4252,33218
s4252,18805
s4252,33055
s4252,18663
s4252,19138
s4252,31411
s4252,25902
s4252,13948
s4252,34389
s4252,30169
s4252,17291
s4252,26900
s4252,6124
s4252,33226
s4253,2865
s4253,6319
s4253,1384
s4253,31533
s4253,5256
s4253,31280
s4253,5245
s4253,23550
s4253,24944
s4253,9372
s4254,10807
s4254,35269
s4254,7217
s4254,1484
s4254,3391
s4255,23936
s4255,12179
s4255,36099
s4255,35735
s4255,3576
s4255,34589
s4255,20004
s4256,17702
s4256,27663
s4256,21249
s4256,26999
s4256,24626
s4256,13945
s4256,3409
s4256,24614
s4256,30742
s4256,33641
s4258,23732
s4258,35630
s4258,27494
s4258,20946
s4258,17336
s4258,27723
s4258,927
s4260,16762
s4260,21577
s4260,10257
s4260,31381
s4260,3384
s4260,7602
s4260,6571
s4261,4935
s4262,16921
s4262,27778
s4262,20609
s4262,35752
s4262,6307
s4262,20996
s4263,14258
s4263,24758
s4263,15815
s4263,4093
s4263,33748
s4263,11423
s4263,26557
s4263,25470
s4263,20769
s4263,2705
s4263,32938
s4263,14209
s4263,11041
s4263,19436
s4263,23418
s4263,7604
s4263,28901
s4263,7217
s4263,28921
s4263,7633
s4263,14622
s4264,35022
s4264,15398
s4264,18923
s4264,10683
s4264,30663
s4264,9500
s4264,17540
s4264,25590
s4264,32350
s4265,1578
s4265,13151
s4265,3391
s4265,19876
s4265,25484
s4265,7501
s4265,32046
s4265,29140
s4265,11497
s4265,21548
s4266,32291
s4266,6610
s4266,1523
s4266,4667
s4268,18230
s4268,5744
s4268,2112
s4268,20331
s4268,498
s4268,12289
s4268,35914
s4268,20949
s4268,16426
s4269,29793
s4269,34049
s4269,15937
s4269,30009
s4269,3979
s4269,13931
s4269,28911
s4269,7708
s4269,19835
s4269,33689
s4270,33374
s4270,13458
s4270,35700
s4270,14575
s4270,2348
s4270,30767
s4271,33823
s4271,17211
s4271,17959
s4271,24290
s4271,36025
s4271,34331
s4271,36092
s4271,774
s4272,35697
s4272,1720
s4272,18130
s4272,26433
s4272,17994
s4272,34259
s4272,34795
s4272,19907
s4272,19908
s4272,23156
s4273,19534
s4273,25001
s4273,9334
s4273,1720
s4274,11078
s4274,3503
s4274,35439
s4274,24364
s4274,17906
s4274,34121
s4274,6558
s4274,16699
s4274,21345
s4274,32476
s4275,36089
s4275,32702
s4275,18017
s4275,24250
s4275,36076
s4275,31169
s4275,16969
s4275,28320
s4275,12931
s4275,17959
s4275,32726
s4275,30179
s4275,25172
s4277,772
s4277,30535
s4277,24032
s4277,9880
s4277,10814
s4277,746
s4277,22821
s4278,33047
s4278,31877
s4278,12792
s4278,19347
s4278,33800
s4278,16480
s4278,21804
s4278,32442
s4278,4165
s4279,17295
s4279,30996
s4279,18655
s4279,21054
s4279,31515
s4279,28361
s4279,35996
s4279,27693
s4280,25247
s4280,17215
s4280,3627
s4280,16964
s4280,25254
s4280,20993
s4280,22092
s4280,25173
s4280,3460
s4280,30998
s4280,36091
s4280,23392
s4280,12959
s4280,16548
s4280,33832
s4281,9404
s4281,13266
s4281,26782
s4281,18469
s4282,35323
s4282,2423
s4282,34961
s4282,10266
s4282,989
s4283,18573
s4283,35499
s4283,4635
s4283,30697
s4283,30483
s4283,21454
s4283,31244
s4283,1915
s4283,19921
s4283,35915
s4284,27123
s4284,34400
s4284,29893
s4284,2057
s4284,2544
s4284,17451
s4284,17133
s4284,34874
s4285,9673
s4286,29750
s4286,181
s4286,8596
s4286,17279
s4286,29442
s4286,18119
s4286,3448
s4287,11390
s4287,33270
s4287,30879
s4287,7309
s4288,32637
s4288,3702
s4288,27327
s4288,2467
s4288,21156
s4288,36197
s4288,3380
s4288,6238
s4288,26423
s4288,17089
s4289,35597
s4289,8394
s4289,20615
s4290,14681
s4290,1810
s4290,36166
s4290,6703
s4290,32619
s4290,2213
s4291,4123
s4291,8126
s4291,6506
s4291,14026
s4291,14681
s4291,11567
s4291,7206
s4291,1810
s4291,9301
s4291,23357
s4291,2858
s4291,5338
s4292,15098
s4292,28941
s4292,27788
s4292,33443
s4292,25456
s4292,3930
s4292,23108
s4292,26432
s4292,23017
s4292,22035
s4292,2322
s4292,28565
s4293,16807
s4293,22855
s4293,28566
s4293,15843
s4293,25504
s4293,29979
s4293,10363
s4293,24738
s4293,8194
s4294,5093
s4295,9873
s4295,6028
s4295,10661
s4295,22475
s4295,12554
s4295,9305
s4295,8148
s4295,31314
s4296,17856
s4296,2451
s4296,5403
s4296,20435
s4296,27949
s4296,34214
s4296,5703
s4296,6601
s4296,33187
s4296,12593
s4297,25470
s4297,16767
s4297,7633
s4297,31674
s4297,19556
s4297,35275
s4297,12526
s4298,1147
s4298,9954
s4300,30526
s4300,33709
s4300,6450
s4300,13278
s4300,19286
s4302,11333
s4302,24474
s4302,16229
s4302,26328
s4302,16034
s4302,9336
s4304,12151
s4304,6791
s4304,34899
s4304,2491
s4304,5920
s4304,3731
s4304,16007
s4304,34516
s4304,12480
s4304,14722
s4305,19455
s4305,30975
s4305,18395
s4305,25955
s4305,18445
s4305,13209
s4305,19450
s4305,11826
s4305,30977
s4306,14567
s4307,35554
s4307,21667
s4308,15445
s4308,7339
s4308,17573
s4309,15888
s4310,6068
s4310,9729
s4310,21434
s4310,149
s4310,22355
s4310,7409
s4310,1193
s4310,28156
s4310,5634
s4310,26630
s4310,20797
s4311,10086
s4311,20774
s4311,24697
s4311,14502
s4311,27956
s4311,26115
s4312,15100
s4312,34228
s4312,4293
s4312,16479
s4312,32095
s4312,18468
s4312,28079
s4312,12
s4313,7376
s4313,30122
s4313,17751
s4313,35982
s4313,17298
s4313,12899
s4313,16964
s4313,17790
s4315,34876
s4316,22144
s4316,28299
s4316,22007
s4316,27549
s4316,4343
s4316,28117
s4316,25868
s4317,10680
s4317,10529
s4317,2627
s4317,17551
s4317,1528
s4317,34346
s4317,31360
s4317,17137
s4317,23705
s4317,12628
s4317,7951
s4317,8432
s4317,17662
s4317,30366
s4318,7708
s4318,14947
s4318,25362
s4318,20784
s4318,4293
s4318,20555
s4318,11536
s4318,9077
s4318,12511
s4318,17616
s4318,11704
s4318,12918
s4319,14732
s4319,4451
s4319,21231
s4319,5828
s4319,11049
s4319,5083
s4319,18040
s4319,6082
s4319,11462
s4319,21949
s4320,6544
s4320,5732
s4320,4136
s4320,24306
s4320,2345
s4320,28755
s4320,26627
s4320,13918
s4320,9299
s4320,33689
s4320,20280
s4320,22332
s4320,11067
s4321,14041
s4321,16675
s4321,32987
s4321,32453
s4321,8539
s4321,33243
s4321,28134
s4321,35361
s4321,18268
s4321,14610
s4321,1750
s4321,27801
s4322,25976
s4322,14011
s4322,32048
s4322,33162
s4322,31944
s4322,19732
s4322,21805
s4324,9758
s4324,34832
s4324,10164
s4324,2180
s4324,1159
s4324,24898
s4324,8652
s4324,13274
s4324,5013
s4324,17579
s4324,11642
s4325,25901
s4325,16490
s4325,5021
s4325,18536
s4325,8852
s4325,9860
s4325,12265
s4326,29118
s4327,32318
s4327,18933
s4327,32646
s4327,16235
s4327,30963
s4327,15322
s4327,25909
s4327,18413
s4327,17263
s4327,30454
s4327,3817
s4328,13226
s4328,25957
s4328,25922
s4328,18454
s4328,5962
s4328,19485
s4328,19418
s4328,19498
s4328,18326
s4329,1455
s4329,22484
s4329,14649
s4329,22647
s4329,10537
s4329,24563
s4329,3403
s4329,21510
s4329,31290
s4329,29511
s4330,27175
s4330,20097
s4330,2821
s4330,19813
s4330,7795
s4330,28363
s4330,36290
s4330,33378
s4330,2267
s4331,20299
s4331,28264
s4331,31847
s4331,23241
s4331,19085
s4331,1283
s4331,23843
s4333,20058
s4333,10484
s4333,34527
s4333,6064
s4333,32107
s4333,17364
s4334,2328
s4334,29694
s4334,11279
s4334,12132
s4334,26730
s4334,19085
s4334,20152
s4334,32677
s4334,21272
s4334,35750
s4334,35729
s4335,9474
s4335,6535
s4335,13770
s4335,14519
s4335,1224
s4335,35175
s4335,23554
s4335,10080
s4335,17312
s4336,8313
s4336,32944
s4336,17783
s4336,34508
s4336,29852
s4336,35634
s4336,24006
s4336,3480
s4336,21192
s4336,18885
s4337,36172
s4337,3102
s4337,3408
s4337,28930
s4337,1812
s4337,13341
s4337,33504
s4337,6235
s4337,1634
s4337,24227
s4338,20299
s4338,11279
s4338,7661
s4339,20299
s4339,11279
s4339,23554
s4339,34617
s4339,7661
s4340,17135
s4340,14066
s4340,11740
s4341,15538
s4341,11686
s4341,11684
s4341,13238
s4341,6379
s4342,13957
s4342,24789
s4342,5930
s4342,30838
s4342,35098
s4342,14460
s4342,15315
s4342,6403
s4343,24789
s4343,20299
s4343,10950
s4343,6105
s4343,13161
s4343,19758
s4343,36278
s4343,35515
s4343,6197
s4343,23931
s4343,20283
s4344,2328
s4344,27175
s4344,36275
s4344,8417
s4344,8914
s4344,35516
s4344,7969
s4344,11499
s4344,27863
s4344,21527
s4344,32971
s4345,24150
s4345,6322
s4345,15090
s4345,21879
s4346,9474
s4346,16256
s4346,1204
s4346,23241
s4346,25591
s4346,35243
s4346,7096
s4347,27508
s4347,8601
s4347,27030
s4347,6127
s4347,28047
s4347,20854
s4347,34719
s4349,5963
s4349,30838
s4349,22221
s4349,18919
s4350,35196
s4350,10557
s4350,20085
s4350,27179
s4350,27985
s4350,12677
s4351,28600
s4351,20761
s4351,23170
s4351,2305
s4351,6970
s4351,36392
s4351,9415
s4351,22167
s4351,10429
s4351,34993
s4351,33775
s4351,18825
s4352,28935
s4352,4095
s4352,1481
s4352,31300
s4352,13046
s4352,29974
s4352,33260
s4352,15889
s4352,2330
s4352,27439
s4352,28133
s4352,4451
s4352,32666
s4352,15726
s4353,20457
s4353,29150
s4353,4820
s4353,21072
s4353,34949
s4353,2941
s4353,14435
s4353,4901
s4353,26031
s4354,9126
s4355,5706
s4355,19656
s4355,1072
s4355,1320
s4355,20722
s4355,30515
s4355,10732
s4355,13167
s4355,21429
s4355,1081
s4355,18236
s4355,10741
s4356,603
s4356,657
s4356,1017
s4356,20364
s4356,33786
s4356,30503
s4356,24410
s4356,5493
s4356,26022
s4356,24933
s4357,10050
s4357,7364
s4357,11088
s4357,29438
s4357,23468
s4357,21235
s4357,18512
s4357,35983
s4357,9992
s4357,35963
s4357,25249
s4357,22103
s4357,18578
s4358,24553
s4358,27710
s4358,32665
s4359,28395
s4359,2483
s4359,1960
s4359,15518
s4359,2962
s4359,12492
s4359,21249
s4359,25088
s4359,30855
s4359,499
s4359,27419
s4359,24001
s4360,3314
s4360,5680
s4360,5288
s4360,24751
s4360,24697
s4360,28193
s4360,33698
s4360,34038
s4360,5409
s4360,23527
s4361,13654
s4361,17378
s4361,10912
s4361,34803
s4361,25693
s4362,20503
s4362,23292
s4362,27224
s4362,5706
s4362,23879
s4362,2126
s4362,9803
s4363,14863
s4363,7891
s4364,26175
s4364,5764
s4364,30271
s4364,22715
s4364,3320
s4364,22322
s4364,15415
s4364,21940
s4364,30250
s4364,4933
s4364,26293
s4364,4482
s4364,7900
s4365,32906
s4365,2180
s4365,3302
s4365,5783
s4365,32636
s4365,15847
s4365,29603
s4365,11310
s4366,14597
s4366,19120
s4366,1648
s4366,15250
s4366,36371
s4366,1573
s4366,10375
s4366,17644
s4367,26432
s4367,16880
s4367,3008
s4367,20531
s4367,19118
s4367,13750
s4367,16365
s4367,22781
s4367,6107
s4367,28606
s4367,27248
s4367,22693
s4367,26452
s4367,25364
s4368,29105
s4368,24797
s4368,8945
s4368,19973
s4368,26888
s4368,21330
s4368,17407
s4368,4053
s4368,5365
s4368,9172
s4368,33639
s4369,10656
s4369,26175
s4369,16127
s4369,3910
s4369,12344
s4370,18896
s4370,7815
s4370,16669
s4370,18477
s4370,25446
s4370,19099
s4370,21981
s4371,25767
s4371,5574
s4371,20485
s4371,21609
s4371,21019
s4371,3131
s4371,21725
s4371,21308
s4371,21255
s4371,3214
s4372,6019
s4372,21790
s4372,15175
s4372,26710
s4372,16479
s4372,23384
s4372,1933
s4372,35184
s4372,18141
s4372,5409
s4372,19149
s4374,17145
s4374,20775
s4374,21050
s4374,7987
s4374,11504
s4374,27919
s4374,8701
s4374,6352
s4374,25339
s4374,8761
s4374,34960
s4374,34250
s4375,20603
s4375,6581
s4375,29951
s4375,15107
s4375,28258
s4375,28437
s4375,3411
s4376,27331
s4376,6809
s4376,29738
s4376,35363
s4376,253
s4376,12895
s4376,28817
s4376,28086
s4376,2437
s4377,2261
s4378,34062
s4379,31827
s4380,35588
s4380,21763
s4380,8767
s4380,17903
s4380,34557
s4380,13113
s4381,2997
s4381,7971
s4381,7733
s4381,27854
s4381,25364
s4381,11207
s4381,2184
s4381,16651
s4381,8727
s4381,7667
s4382,21738
s4382,5536
s4382,21662
s4382,584
s4382,21380
s4382,28096
s4382,33207
s4382,1332
s4382,4987
s4382,29888
s4382,26083
s4382,28615
s4382,29620
s4382,27737
s4382,34796
s4382,14674
s4383,20805
s4383,26039
s4383,22746
s4383,8565
s4383,13436
s4383,22957
s4383,10843
s4383,29637
s4383,15258
s4383,27200
s4384,3771
s4384,32517
s4384,31814
s4384,34810
s4384,11918
s4384,9027
s4384,28928
s4384,10836
s4385,23909
s4385,20809
s4385,18233
s4385,5269
s4385,36427
s4385,22489
s4385,34701
s4385,13145
s4385,8641
s4386,19801
s4386,14214
s4386,33443
s4386,33742
s4386,36377
s4386,4816
s4387,34476
s4387,29582
s4387,24823
s4387,32142
s4387,21782
s4387,1920
s4387,29948
s4387,26409
s4387,28644
s4387,5317
s4387,24363
s4387,1266
s4388,2513
s4389,13501
s4389,31790
s4389,34909
s4389,1562
s4389,30394
s4389,30646
s4389,29443
s4389,4185
s4390,21671
s4390,29244
s4390,32742
s4390,16975
s4390,11096
s4390,35931
s4390,3621
s4391,31958
s4391,17876
s4392,32966
s4392,3260
s4392,27663
s4392,25872
s4392,18863
s4392,8555
s4392,31125
s4393,6148
s4393,26677
s4393,29705
s4393,17394
s4393,27795
s4393,29147
s4393,12241
s4393,6849
s4393,18500
s4393,24925
s4395,12151
s4395,24344
s4395,2048
s4395,19063
s4395,3293
s4395,27767
s4395,307
s4395,34559
s4396,32155
s4396,34120
s4396,27523
s4396,25810
s4396,2370
s4396,12781
s4396,30165
s4396,29770
s4397,16396
s4397,9975
s4397,13244
s4397,27564
s4397,781
s4397,13245
s4398,2680
s4398,4783
s4398,34667
s4398,3111
s4398,19722
s4398,1184
s4398,19135
s4398,16342
s4398,28302
s4398,25210
s4399,20276
s4400,7802
s4400,7537
s4400,19190
s4400,21425
s4400,29285
s4400,14144
s4402,20299
s4402,29802
s4402,27822
s4402,28847
s4402,35612
s4402,12132
s4402,12877
s4402,6763
s4402,23395
s4403,20386
s4403,23917
s4403,20294
s4403,35439
s4403,1328
s4403,22686
s4403,22414
s4403,7802
s4403,9713
s4403,2828
s4404,25446
s4404,4117
s4404,26326
s4404,1061
s4404,16232
s4404,16418
s4404,14104
s4404,8498
s4405,6501
s4405,168
s4405,10852
s4405,4471
s4405,29597
s4405,33882
s4405,5311
s4405,14192
s4405,31946
s4406,10743
s4406,29293
s4406,35017
s4406,25739
s4406,31270
s4406,27669
s4406,32595
s4406,12077
s4407,5625
s4407,5544
s4407,2140
s4407,583
s4407,20745
s4407,20483
s4407,25764
s4407,8662
s4407,21589
s4407,18248
s4407,30340
s4407,21588
s4407,21309
s4407,12095
s4407,16627
s4407,1100
s4407,8094
s4408,5037
s4408,14925
s4408,29164
s4408,26717
s4408,19546
s4408,205
s4410,3083
s4410,5104
s4410,33626
s4410,32047
s4410,26853
s4410,26103
s4410,26140
s4410,16878
s4410,29289
s4410,1362
s4410,833
s4411,20166
s4411,18292
s4411,29992
s4411,6116
s4411,6683
s4411,22698
s4411,15638
s4412,20827
s4412,32270
s4412,28032
s4412,23430
s4412,34463
s4412,26998
s4412,31147
s4412,28036
s4413,15924
s4414,15572
s4414,9069
s4414,19932
s4414,27705
s4414,21208
s4414,32827
s4415,1972
s4415,34918
s4415,6870
s4415,5079
s4415,33239
s4415,5276
s4415,68
s4415,34659
s4415,11205
s4415,5143
s4415,12338
s4416,29405
s4416,1516
s4416,4118
s4418,17466
s4418,27208
s4418,10291
s4418,28820
s4418,11437
s4418,1426
s4418,28703
s4418,19222
s4418,18109
s4418,28798
s4419,15904
s4419,25387
s4419,26552
s4419,32454
s4419,28575
s4419,19862
s4419,25270
s4419,9342
s4419,22778
s4419,5348
s4419,26313
s4420,25641
s4420,968
s4421,31120
s4421,17702
s4421,31042
s4421,29855
s4421,30900
s4421,20950
s4422,27467
s4422,11250
s4422,30789
s4422,15306
s4422,11400
s4422,1581
s4423,26989
s4423,34504
s4423,31100
s4423,19280
s4423,32478
s4423,27146
s4423,8605
s4423,27378
s4424,26989
s4424,17702
s4424,11268
s4424,8605
s4424,29509
s4424,19280
s4424,25226
s4424,27146
s4425,35953
s4425,3344
s4425,27754
s4425,34734
s4425,13390
s4425,29356
s4425,27498
s4425,12786
s4426,27611
s4426,24632
s4426,18851
s4426,29109
s4426,30050
s4426,25893
s4426,30389
s4426,27518
s4427,27614
s4427,27124
s4427,13397
s4427,30148
s4427,3299
s4427,29093
s4427,4332
s4427,15514
s4427,12470
s4428,30624
s4428,11436
s4428,23766
s4428,30113
s4428,25898
s4428,34752
s4428,18900
s4428,36180
s4429,30216
s4429,17144
s4429,34958
s4429,26106
s4429,15180
s4429,21786
s4430,30624
s4430,17338
s4430,25535
s4430,24628
s4430,32331
s4430,25895
s4430,27515
s4430,30653
s4431,10493
s4431,12218
s4431,30359
s4432,15797
s4432,4505
s4432,3180
s4432,30926
s4432,4655
s4432,8688
s4432,11658
s4432,7410
s4432,27479
s4433,25895
s4433,18867
s4433,31645
s4433,31502
s4433,16029
s4433,8751
s4433,3409
s4433,21082
s4433,27829
s4433,13084
s4434,28395
s4434,24621
s4434,512
s4434,3036
s4434,886
s4434,24435
s4434,21213
s4434,32387
s4435,30896
s4435,28565
s4435,36340
s4435,15628
s4435,28547
s4435,1763
s4435,28672
s4435,2331
s4435,28509
s4435,15867
s4435,34044
s4436,9339
s4437,15993
s4437,30195
s4437,3715
s4437,4484
s4437,16803
s4437,6058
s4438,12473
s4438,21230
s4438,3295
s4438,11745
s4438,30821
s4438,29109
s4438,2503
s4438,32942
s4438,3846
s4438,4632
s4439,9956
s4439,34712
s4439,27491
s4439,24234
s4439,26002
s4440,23616
s4440,2738
s4440,23752
s4440,24320
s4440,27121
s4440,28793
s4440,31226
s4440,14064
s4441,24246
s4441,25895
s4441,18865
s4441,28358
s4441,7745
s4441,27045
s4441,11375
s4441,12570
s4442,17338
s4442,3118
s4442,27625
s4442,8837
s4442,11912
s4442,29857
s4442,23983
s4442,30621
s4442,27663
s4442,19860
s4443,846
s4443,32781
s4443,25895
s4443,36212
s4443,20946
s4444,14724
s4444,13497
s4444,3388
s4444,19066
s4444,4303
s4444,27602
s4444,28355
s4444,27056
s4445,3256
s4445,29677
s4445,12147
s4445,4499
s4445,14640
s4445,3760
s4445,34538
s4445,30050
s4446,27510
s4446,1849
s4446,32480
s4446,1896
s4446,8737
s4446,3389
s4446,21155
s4446,3296
s4447,34780
s4447,2517
s4447,31043
s4447,25697
s4447,29873
s4447,16007
s4447,20680
s4447,21210
s4448,17680
s4448,2757
s4449,13454
s4449,17264
s4449,292
s4449,23615
s4449,34934
s4449,32202
s4449,24909
s4449,345
s4450,8604
s4450,13599
s4450,18664
s4450,17702
s4450,30959
