program_id,country_id,date,year
s7091,54.0,2017-09-01,2002
s7092,116.0,2019-11-01,2009
s7093,21.0,2019-01-14,2018
s7094,100.0,2018-02-01,2017
s7094,39.0,2018-02-01,2017
s7094,75.0,2018-02-01,2017
s7094,37.0,2018-02-01,2017
s7095,46.0,2018-03-01,2006
s7096,46.0,2018-03-15,2010
s7097,116.0,2019-07-19,2018
s7098,116.0,2014-10-12,2014
s7099,21.0,2020-08-01,2011
s7099,116.0,2020-08-01,2011
s7099,115.0,2020-08-01,2011
s7099,37.0,2020-08-01,2011
s7099,63.0,2020-08-01,2011
s7100,46.0,2018-03-01,2015
s7101,115.0,2017-03-01,2014
s7102,101.0,2018-02-19,2015
s7103,46.0,2018-03-01,2013
s7104,116.0,2019-11-20,1995
s7105,,2019-05-03,2012
s7106,103.0,2016-03-01,2015
s7107,34.0,2019-06-06,2017
s7108,116.0,2016-04-01,2014
s7109,,2018-09-01,2018
s7110,46.0,2019-12-31,2006
s7111,37.0,2017-02-08,2013
s7111,13.0,2017-02-08,2013
s7112,21.0,2019-07-16,2018
s7113,116.0,2013-03-31,2016
s7113,50.0,2013-03-31,2016
s7114,116.0,2019-08-01,1997
s7115,120.0,2018-10-06,2015
s7116,46.0,2019-12-31,2009
s7117,,2017-08-06,2014
s7118,46.0,2017-10-15,2013
s7119,46.0,2018-05-19,2012
s7120,80.0,2017-09-15,2016
s7121,54.0,2017-05-01,2008
s7122,116.0,2019-01-01,2001
s7123,86.0,2019-10-01,1973
s7124,116.0,2020-12-18,2019
s7125,116.0,2016-04-01,2015
s7126,116.0,2017-08-16,2008
s7127,116.0,2019-01-01,2014
s7128,50.0,2019-04-01,2018
s7128,116.0,2019-04-01,2018
s7128,37.0,2019-04-01,2018
s7129,116.0,2018-05-01,2016
s7130,46.0,2017-06-01,2009
s7131,116.0,2019-11-01,1973
s7132,91.0,2019-04-01,2017
s7133,116.0,2019-06-05,2011
s7134,,2019-12-31,1960
s7135,115.0,2017-04-01,2017
s7136,46.0,2016-08-15,2005
s7137,116.0,2019-05-02,2012
s7138,46.0,2019-12-31,2013
s7139,,2018-02-01,2017
s7140,116.0,2019-04-16,2018
s7141,115.0,2016-08-25,2015
s7142,46.0,2018-01-01,2017
s7143,23.0,2017-03-20,2015
s7144,68.0,2017-01-27,2016
s7145,46.0,2019-12-31,1997
s7146,116.0,2019-08-08,2011
s7147,,2018-09-15,2017
s7148,116.0,2021-01-01,2009
s7149,116.0,2015-11-03,2014
s7150,116.0,2020-11-01,2011
s7151,116.0,2019-03-01,2005
s7152,116.0,2019-08-01,2015
s7152,7.0,2019-08-01,2015
s7153,39.0,2019-09-01,2005
s7153,116.0,2019-09-01,2005
s7153,21.0,2019-09-01,2005
s7154,43.0,2018-08-31,1992
s7155,116.0,2018-01-01,2011
s7156,54.0,2016-12-01,2012
s7157,115.0,2019-11-21,2002
s7157,39.0,2019-11-21,2002
s7157,21.0,2019-11-21,2002
s7157,116.0,2019-11-21,2002
s7158,111.0,2016-12-26,2013
s7159,46.0,2017-06-25,2017
s7160,46.0,2018-03-01,2015
s7161,46.0,2019-12-31,1981
s7162,46.0,2018-08-01,2017
s7163,46.0,2017-12-15,2016
s7164,46.0,2017-11-01,2016
s7165,116.0,2017-10-01,2014
s7165,37.0,2017-10-01,2014
s7165,21.0,2017-10-01,2014
s7165,60.0,2017-10-01,2014
s7165,89.0,2017-10-01,2014
s7166,46.0,2017-10-22,2010
s7167,115.0,2018-05-08,2016
s7168,46.0,2018-03-01,2017
s7169,46.0,2018-03-01,2017
s7170,46.0,2017-10-22,2008
s7171,116.0,2020-01-01,2001
s7172,46.0,2019-12-31,1982
s7173,116.0,2018-07-19,2006
s7174,46.0,2018-07-01,2017
s7175,46.0,2018-01-01,2005
s7176,116.0,2017-02-22,1990
s7177,116.0,2017-02-22,2014
s7178,116.0,2017-03-14,1996
s7179,116.0,2018-10-01,2011
s7180,116.0,2018-07-13,2013
s7181,116.0,2018-10-01,2010
s7182,116.0,2019-01-01,2017
s7183,80.0,2019-08-01,2017
s7184,46.0,2018-03-01,1993
s7185,46.0,2018-05-01,2018
s7186,46.0,2017-04-01,2013
s7187,46.0,2018-08-02,2006
s7188,46.0,2018-03-15,2011
s7189,46.0,2019-12-31,1980
s7190,46.0,2018-03-01,2003
s7191,46.0,2019-05-01,2018
s7192,116.0,2018-04-26,2017
s7193,116.0,2016-12-08,2016
s7194,116.0,2019-11-04,1995
s7195,85.0,2019-03-04,2015
s7196,75.0,2017-09-08,2015
s7196,13.0,2017-09-08,2015
s7196,115.0,2017-09-08,2015
s7196,116.0,2017-09-08,2015
s7197,,,2010
s7198,116.0,2020-01-01,2003
s7198,54.0,2020-01-01,2003
s7199,116.0,2020-01-01,2004
s7200,115.0,2017-02-23,2016
s7201,37.0,2019-05-01,2015
s7202,116.0,2017-02-17,2016
s7203,116.0,2020-08-21,2011
s7204,116.0,2020-04-01,1988
s7205,116.0,2021-01-01,2010
s7206,44.0,2018-03-15,2016
s7207,115.0,2019-03-01,2014
s7208,116.0,2016-07-01,2015
s7209,116.0,2019-11-01,2005
s7209,21.0,2019-11-01,2005
s7210,,2018-10-01,2018
s7211,116.0,2020-01-01,1996
s7212,37.0,2018-10-29,2017
s7212,13.0,2018-10-29,2017
s7212,24.0,2018-10-29,2017
s7212,116.0,2018-10-29,2017
s7213,46.0,2017-11-01,2015
s7214,116.0,2020-01-01,1997
s7215,,2019-05-26,2016
s7216,115.0,2019-10-02,2017
s7217,65.0,2017-08-21,2013
s7218,54.0,2019-12-01,2015
s7219,116.0,2020-11-01,2015
s7219,23.0,2020-11-01,2015
s7219,51.0,2020-11-01,2015
s7220,116.0,2017-03-31,1945
s7221,116.0,2019-10-01,2009
s7221,115.0,2019-10-01,2009
s7221,7.0,2019-10-01,2009
s7222,115.0,2017-03-01,2016
s7223,,2018-02-16,2014
s7224,115.0,2019-04-26,2012
s7224,79.0,2019-04-26,2012
s7224,30.0,2019-04-26,2012
s7224,39.0,2019-04-26,2012
s7224,106.0,2019-04-26,2012
s7225,46.0,2019-12-31,1972
s7226,79.0,2017-01-05,2014
s7226,30.0,2017-01-05,2014
s7226,106.0,2017-01-05,2014
s7227,,2017-09-08,2009
s7228,,2017-09-08,2013
s7229,,2017-09-08,2016
s7230,,2017-09-08,2012
s7231,46.0,2017-11-17,2017
s7232,,2017-09-08,2017
s7233,,2017-09-08,2010
s7234,,2017-09-08,2013
s7235,116.0,2018-11-07,2015
s7236,,2019-07-08,2019
s7237,116.0,2015-10-31,2013
s7238,116.0,2019-01-01,2017
s7239,46.0,2019-12-31,2017
s7240,43.0,2020-04-01,2004
s7240,24.0,2020-04-01,2004
s7240,116.0,2020-04-01,2004
s7241,68.0,2018-08-01,2010
s7241,116.0,2018-08-01,2010
s7242,116.0,2012-12-01,2010
s7243,24.0,2017-10-06,2017
s7243,46.0,2017-10-06,2017
s7243,74.0,2017-10-06,2017
s7244,,2018-08-01,2017
s7245,115.0,2019-01-08,1998
s7246,111.0,2016-12-26,2014
s7247,111.0,2017-03-10,2012
s7248,46.0,2018-04-01,2000
s7249,116.0,2018-03-12,2017
s7250,46.0,2018-03-01,2004
s7251,5.0,2017-02-01,2016
s7252,116.0,2018-03-01,2017
s7253,116.0,2020-01-01,1987
s7254,52.0,2017-02-15,2016
s7255,116.0,,2012
s7256,,2017-10-16,2016
s7257,68.0,2018-04-02,2017
s7258,68.0,2019-01-15,2010
s7259,25.0,2019-01-15,2016
s7259,68.0,2019-01-15,2016
s7259,116.0,2019-01-15,2016
s7260,46.0,2018-03-01,2016
s7261,110.0,2018-09-07,2011
s7262,43.0,2017-08-05,2016
s7263,116.0,2019-07-01,2006
s7264,116.0,2019-01-18,2018
s7265,25.0,2018-04-01,2015
s7266,46.0,2018-03-15,2010
s7267,115.0,2017-08-01,2011
s7268,116.0,2017-09-15,2017
s7268,68.0,2017-09-15,2017
s7269,101.0,2017-05-22,2015
s7270,116.0,2020-03-11,2019
s7271,115.0,2019-08-01,2015
s7271,101.0,2019-08-01,2015
s7272,116.0,2019-01-01,2010
s7272,37.0,2019-01-01,2010
s7273,37.0,2018-05-01,2017
s7274,37.0,2019-05-01,2014
s7275,116.0,2019-11-15,2010
s7275,50.0,2019-11-15,2010
s7276,116.0,2020-04-15,2003
s7277,116.0,2020-04-15,2011
s7278,116.0,2020-04-15,2011
s7279,,2020-04-15,2011
s7280,115.0,2020-05-15,2018
s7281,46.0,2018-08-01,2017
s7282,116.0,2018-12-26,2014
s7282,21.0,2018-12-26,2014
s7283,116.0,2020-01-01,2010
s7283,7.0,2020-01-01,2010
s7284,24.0,2018-03-30,2017
s7285,43.0,2018-08-16,1982
s7286,116.0,2019-01-18,2017
s7287,116.0,2019-11-01,2010
s7288,,2019-02-01,2017
s7289,30.0,2019-02-01,2018
s7290,,2018-06-15,2018
s7291,30.0,2019-02-01,2016
s7291,24.0,2019-02-01,2016
s7292,,2018-08-20,2017
s7293,116.0,2015-12-20,2013
s7293,52.0,2015-12-20,2013
s7294,37.0,2017-03-15,2016
s7295,116.0,2017-03-31,1946
s7296,111.0,2017-04-15,2014
s7297,116.0,2019-02-07,2018
s7298,21.0,2019-10-02,2014
s7299,116.0,2018-07-21,2014
s7300,116.0,2019-06-01,2018
s7301,116.0,2015-04-22,2009
s7302,115.0,2016-06-20,2014
s7303,21.0,2019-05-28,2018
s7304,43.0,2018-08-16,1997
s7305,116.0,2019-05-06,2018
s7306,68.0,2019-11-01,1992
s7307,116.0,2016-02-06,2015
s7308,115.0,2019-10-01,2012
s7309,116.0,2018-02-21,2012
s7309,46.0,2018-02-21,2012
s7310,34.0,2019-05-09,2013
s7311,,2019-11-01,1990
s7312,43.0,2018-08-01,1983
s7313,7.0,2018-02-01,2015
s7314,7.0,2018-03-15,2016
s7315,7.0,2018-03-15,2016
s7316,116.0,2017-01-12,2016
s7316,41.0,2017-01-12,2016
s7316,16.0,2017-01-12,2016
s7317,116.0,2020-12-01,2000
s7318,,2018-12-01,2018
s7319,,2019-07-11,2019
s7320,,2019-04-22,2019
s7321,116.0,2017-01-14,2016
s7322,116.0,2017-04-23,2017
s7323,116.0,2016-07-25,2014
s7324,116.0,2016-12-23,2016
s7325,103.0,2019-02-01,2017
s7326,68.0,2017-12-31,2013
s7327,115.0,2019-01-01,1998
s7328,115.0,2018-07-15,2013
s7328,116.0,2018-07-15,2013
s7329,37.0,2020-05-07,2012
s7329,116.0,2020-05-07,2012
s7330,68.0,2017-07-30,2017
s7331,116.0,2019-11-01,1976
s7332,101.0,2018-05-01,2016
s7332,37.0,2018-05-01,2016
s7333,115.0,2019-11-01,1962
s7333,116.0,2019-11-01,1962
s7334,115.0,2017-03-31,2015
s7335,21.0,2017-11-12,2017
s7336,43.0,2018-08-16,1990
s7337,39.0,2016-04-09,2015
s7338,46.0,2017-09-01,2015
s7339,,2018-06-29,2015
s7340,,2017-12-15,2017
s7341,25.0,2018-08-01,2012
s7342,116.0,2017-05-01,2017
s7342,7.0,2017-05-01,2017
s7342,92.0,2017-05-01,2017
s7342,115.0,2017-05-01,2017
s7343,21.0,2016-04-17,2015
s7344,109.0,2016-08-01,2015
s7345,116.0,2020-02-17,2019
s7346,43.0,2018-08-01,2010
s7347,46.0,2018-05-01,2017
s7348,43.0,2018-08-16,1994
s7349,101.0,2018-05-01,2012
s7350,,2018-06-18,2016
s7351,116.0,2019-07-15,2018
s7352,34.0,2019-04-25,2011
s7353,47.0,2019-01-05,2015
s7354,115.0,2019-07-26,2013
s7355,39.0,2019-11-20,2014
s7355,115.0,2019-11-20,2014
s7356,116.0,2017-05-07,2016
s7357,116.0,2018-07-01,2006
s7358,43.0,2018-08-16,1995
s7359,5.0,2018-07-15,2016
s7360,24.0,2016-09-01,2010
s7361,46.0,2017-11-15,2005
s7362,46.0,2019-04-05,2018
s7363,5.0,2016-07-15,2015
s7363,23.0,2016-07-15,2015
s7363,84.0,2016-07-15,2015
s7364,46.0,2018-07-01,2017
s7365,46.0,2018-01-01,2017
s7365,37.0,2018-01-01,2017
s7366,116.0,2016-04-20,2012
s7367,46.0,2017-10-15,2014
s7368,7.0,2020-08-01,1979
s7368,116.0,2020-08-01,1979
s7369,116.0,2015-03-22,2014
s7370,116.0,2019-11-01,2008
s7371,116.0,2010-11-01,1987
s7372,43.0,2018-09-20,2016
s7373,46.0,2017-02-17,2016
s7374,116.0,2018-01-01,2017
s7375,23.0,2017-08-26,2016
s7376,52.0,2019-03-31,2017
s7377,54.0,2016-07-14,2016
s7378,37.0,2015-12-20,2013
s7378,13.0,2015-12-20,2013
s7379,37.0,2020-06-12,2018
s7380,79.0,2017-02-22,2016
s7381,46.0,2018-08-01,2013
s7382,46.0,2017-04-15,2015
s7383,46.0,2017-04-01,2014
s7384,46.0,2018-03-01,2010
s7385,43.0,2018-08-16,1981
s7386,111.0,2016-12-26,2013
s7386,9.0,2016-12-26,2013
s7387,46.0,2019-12-31,2005
s7388,46.0,2018-01-01,1989
s7389,46.0,2018-11-15,2017
s7390,116.0,2019-02-01,2018
s7391,116.0,2018-07-26,2013
s7391,24.0,2018-07-26,2013
s7391,43.0,2018-07-26,2013
s7392,115.0,2018-09-04,2015
s7392,37.0,2018-09-04,2015
s7393,,2018-12-01,2018
s7394,46.0,2020-01-01,1983
s7395,46.0,2018-04-01,2017
s7396,116.0,2017-04-16,2014
s7397,116.0,2018-03-15,2016
s7398,116.0,2017-09-08,2014
s7399,115.0,2018-01-15,2017
s7400,115.0,2020-01-01,1999
s7401,46.0,2017-12-15,2017
s7402,46.0,2017-12-15,2017
s7403,115.0,2019-01-05,2017
s7404,21.0,2020-12-01,2016
s7404,116.0,2020-12-01,2016
s7405,116.0,2018-08-03,2018
s7406,,2016-05-01,2016
s7407,116.0,,2016
s7408,46.0,2017-02-01,2016
s7409,116.0,2020-04-13,2019
s7410,116.0,2019-11-01,2018
s7411,43.0,2018-08-16,1986
s7411,24.0,2018-08-16,1986
s7412,116.0,2019-12-01,2002
s7413,116.0,2018-01-01,2017
s7414,46.0,2018-03-15,2016
s7415,,2015-03-15,2014
s7416,116.0,2014-02-16,2013
s7417,54.0,2018-07-17,2017
s7418,116.0,2019-07-09,2018
s7418,115.0,2019-07-09,2018
s7419,115.0,2019-07-26,2016
s7420,46.0,2019-12-31,1983
s7421,101.0,2018-02-01,2016
s7422,5.0,2018-08-01,2017
s7423,46.0,2018-02-15,2006
s7424,116.0,2017-01-15,2013
s7425,43.0,2018-08-26,2014
s7426,34.0,2019-07-20,2017
s7427,116.0,2017-05-01,2016
s7428,116.0,2018-09-02,2017
s7429,46.0,2018-01-01,1988
s7430,68.0,2017-02-14,2016
s7431,21.0,2019-07-01,2016
s7432,116.0,2019-07-01,1973
s7433,21.0,2018-03-09,2017
s7434,86.0,2019-10-01,1985
s7434,121.0,2019-10-01,1985
s7435,115.0,2017-10-25,2017
s7436,115.0,2019-07-12,2013
s7437,7.0,2019-07-12,2012
s7438,46.0,2018-08-01,2017
s7439,,2019-06-21,2016
s7440,116.0,2018-07-01,2003
s7441,101.0,2018-02-19,2017
s7442,39.0,2019-06-19,2018
s7442,116.0,2019-06-19,2018
s7442,106.0,2019-06-19,2018
s7443,116.0,2019-10-19,1997
s7444,116.0,2019-10-01,2002
s7445,21.0,2017-08-27,2016
s7445,103.0,2017-08-27,2016
s7446,47.0,2019-02-13,2009
s7447,,2018-05-01,2018
s7448,103.0,2016-12-01,2015
s7449,78.0,2019-09-21,2018
s7450,116.0,2017-02-01,2016
s7451,46.0,2018-01-01,2009
s7452,115.0,2019-08-01,2015
s7453,116.0,2019-03-03,2016
s7453,19.0,2019-03-03,2016
s7454,46.0,2019-04-01,2018
s7455,116.0,2020-09-07,2016
s7455,41.0,2020-09-07,2016
s7456,,2016-01-01,1996
s7457,116.0,2017-02-16,2008
s7458,37.0,2018-09-16,2014
s7459,46.0,2018-08-01,2017
s7460,116.0,2018-12-15,2013
s7461,21.0,2018-06-01,2004
s7461,116.0,2018-06-01,2004
s7462,116.0,2020-04-24,2012
s7462,21.0,2020-04-24,2012
s7463,46.0,2017-02-20,2016
s7464,68.0,2018-05-05,2015
s7465,54.0,2017-10-01,2015
s7466,79.0,2015-09-02,2014
s7466,115.0,2015-09-02,2014
s7466,37.0,2015-09-02,2014
s7466,50.0,2015-09-02,2014
s7467,116.0,2017-12-19,2017
s7468,116.0,2017-10-20,2011
s7469,109.0,2016-08-01,2015
s7470,116.0,2017-01-07,2015
s7471,116.0,2016-12-19,2016
s7472,116.0,2017-08-13,2017
s7472,115.0,2017-08-13,2017
s7473,115.0,2019-07-29,2018
s7473,86.0,2019-07-29,2018
s7474,65.0,2017-08-07,2014
s7475,116.0,2018-07-26,2015
s7476,46.0,2017-05-01,2016
s7477,116.0,2018-06-30,2017
s7478,116.0,2018-07-26,2015
s7479,78.0,2019-09-01,2019
s7480,24.0,2020-04-01,2017
s7480,21.0,2020-04-01,2017
s7480,116.0,2020-04-01,2017
s7481,101.0,2017-07-01,2014
s7482,116.0,2019-01-01,2003
s7483,116.0,2017-10-15,2016
s7483,103.0,2017-10-15,2016
s7484,,2019-07-12,2015
s7485,116.0,2019-11-01,1997
s7486,115.0,2017-03-31,2014
s7487,21.0,2016-03-19,2016
s7488,34.0,2019-06-15,2017
s7489,39.0,2018-04-04,2017
s7489,115.0,2018-04-04,2017
s7490,116.0,2018-03-01,2013
s7491,116.0,2015-09-29,2015
s7492,116.0,2018-01-01,2012
s7493,116.0,2018-01-30,2014
s7494,116.0,2018-01-01,2013
s7495,116.0,2018-01-01,2011
s7496,116.0,2018-01-01,2014
s7497,116.0,2018-03-01,2012
s7498,116.0,2017-10-01,2016
s7499,116.0,2018-03-24,2015
s7500,116.0,2017-10-01,2010
s7501,116.0,2015-07-07,2013
s7502,116.0,2018-01-01,2013
s7503,21.0,2020-05-15,2012
s7504,116.0,2020-01-01,2005
s7504,39.0,2020-01-01,2005
s7505,115.0,2019-07-26,2013
s7506,115.0,2019-07-26,2011
s7507,115.0,2020-01-01,2009
s7507,116.0,2020-01-01,2009
s7508,116.0,2019-05-21,2016
s7509,37.0,2017-09-08,2015
s7509,13.0,2017-09-08,2015
s7510,80.0,2017-11-01,2015
s7510,116.0,2017-11-01,2015
s7511,39.0,2018-11-01,2016
s7511,116.0,2018-11-01,2016
s7512,116.0,2018-02-01,2013
s7513,46.0,2018-02-15,2011
s7514,46.0,2017-07-06,2016
s7515,7.0,2018-10-01,2017
s7516,116.0,2019-04-09,2013
s7517,116.0,2018-12-22,2016
s7518,116.0,2020-08-01,2002
s7519,51.0,2017-06-15,2015
s7519,106.0,2017-06-15,2015
s7519,39.0,2017-06-15,2015
s7519,75.0,2017-06-15,2015
s7520,43.0,2018-08-16,1984
s7521,116.0,2019-09-01,2007
s7522,21.0,2019-04-16,2013
s7523,34.0,2019-06-06,2012
s7524,116.0,2021-01-01,2012
s7525,46.0,2019-12-31,2004
s7526,37.0,2018-01-26,2014
s7527,116.0,2020-09-01,2014
s7528,116.0,2018-09-01,2007
s7529,116.0,2018-04-17,2017
s7530,103.0,2017-06-01,2017
s7531,116.0,2019-11-01,1962
s7532,21.0,2018-10-17,2010
s7533,46.0,2018-10-30,2005
s7534,116.0,2018-06-12,2017
s7535,34.0,2019-04-18,2013
s7536,116.0,2018-01-23,2016
s7537,21.0,2017-08-15,2015
s7538,52.0,2017-03-01,2015
s7539,115.0,2019-07-22,2017
s7540,107.0,2017-10-01,2016
s7540,37.0,2017-10-01,2016
s7541,,2017-11-01,2017
s7542,116.0,2015-12-01,2015
s7542,21.0,2015-12-01,2015
s7543,116.0,2014-12-17,2014
s7543,21.0,2014-12-17,2014
s7544,,2019-03-04,2013
s7545,43.0,2018-08-16,2001
s7546,115.0,2017-07-13,2015
s7547,116.0,2019-09-01,2009
s7548,115.0,2019-02-01,2013
s7549,110.0,2018-07-25,2012
s7550,115.0,2019-05-30,2011
s7550,116.0,2019-05-30,2011
s7551,,2019-04-18,2014
s7552,116.0,2018-03-15,1999
s7553,46.0,2018-08-01,2017
s7554,116.0,2019-11-01,2006
s7554,68.0,2019-11-01,2006
s7555,52.0,2017-02-05,2016
s7555,46.0,2017-02-05,2016
s7556,50.0,2018-03-10,2017
s7557,116.0,2020-05-28,2016
s7557,15.0,2020-05-28,2016
s7558,46.0,2019-12-31,1982
s7559,116.0,2017-03-15,2016
s7560,54.0,2017-09-01,2011
s7561,116.0,2017-11-10,2017
s7562,116.0,2017-05-08,2016
s7563,,2019-11-01,1993
s7564,116.0,2018-02-01,2016
s7565,116.0,2018-06-01,2004
s7566,46.0,2018-06-01,2016
s7567,116.0,2016-09-15,2016
s7568,116.0,2016-12-01,2015
s7569,115.0,2018-10-01,2018
s7569,116.0,2018-10-01,2018
s7570,116.0,2017-03-01,2016
s7571,116.0,2017-03-01,2016
s7572,116.0,2015-10-10,2009
s7572,115.0,2015-10-10,2009
s7573,116.0,2015-04-22,2009
s7573,115.0,2015-04-22,2009
s7574,115.0,2017-10-01,2016
s7575,115.0,2019-09-01,2015
s7576,116.0,2017-03-31,1945
s7577,116.0,2017-03-01,2016
s7578,23.0,2017-06-26,2016
s7578,5.0,2017-06-26,2016
s7578,37.0,2017-06-26,2016
s7578,103.0,2017-06-26,2016
s7578,116.0,2017-06-26,2016
s7579,116.0,2019-02-15,2018
s7580,116.0,2020-01-01,2004
s7581,116.0,2017-04-07,2016
s7582,116.0,2019-07-01,2007
s7583,46.0,2018-05-01,2017
s7584,116.0,2020-08-27,2018
s7585,116.0,2019-06-30,2013
s7586,116.0,2020-08-10,2014
s7587,,2019-07-12,2016
s7588,116.0,2019-07-01,2008
s7588,7.0,2019-07-01,2008
s7589,54.0,2018-12-23,1981
s7590,21.0,2016-01-01,1997
s7590,116.0,2016-01-01,1997
s7591,46.0,2018-03-01,2005
s7592,23.0,2018-05-04,2018
s7593,116.0,2019-10-01,2007
s7594,79.0,2016-12-10,2016
s7595,116.0,2020-05-25,2020
s7596,46.0,2020-08-21,2019
s7596,116.0,2020-08-21,2019
s7597,116.0,2019-09-09,2019
s7597,46.0,2019-09-09,2019
s7597,101.0,2019-09-09,2019
s7597,24.0,2019-09-09,2019
s7598,115.0,2017-03-31,2004
s7599,116.0,2018-01-01,2017
s7600,116.0,2019-07-01,2017
s7601,116.0,2019-07-01,2018
s7602,116.0,2019-07-01,2017
s7603,116.0,2019-07-01,2017
s7604,116.0,2019-07-01,2017
s7605,116.0,2019-07-01,2017
s7606,116.0,2019-07-01,2018
s7607,116.0,2019-07-01,2017
s7608,116.0,2019-07-01,2017
s7609,116.0,2019-07-01,2018
s7610,116.0,2019-07-01,2017
s7611,116.0,2019-07-01,2017
s7612,116.0,2019-07-01,2017
s7613,116.0,2019-07-01,2017
s7614,116.0,2019-07-01,2017
s7615,116.0,2019-07-01,2018
s7616,116.0,2019-07-01,2017
s7617,116.0,2019-07-01,2018
s7618,116.0,2019-07-01,2018
s7619,116.0,2019-07-01,2012
s7620,116.0,2020-07-03,2017
s7621,116.0,2019-08-02,1995
s7622,116.0,2018-01-01,2016
s7623,115.0,2018-04-14,2009
s7623,21.0,2018-04-14,2009
s7624,39.0,2016-07-07,2016
s7625,,2018-08-15,2018
s7626,51.0,2017-12-31,2012
s7627,52.0,2018-04-15,2015
s7628,54.0,2016-12-01,2011
s7629,116.0,2015-12-31,2015
s7630,115.0,2017-08-01,2016
s7631,30.0,2018-01-01,2013
s7631,39.0,2018-01-01,2013
s7631,13.0,2018-01-01,2013
s7631,115.0,2018-01-01,2013
s7631,37.0,2018-01-01,2013
s7632,30.0,2018-08-25,2013
s7632,39.0,2018-08-25,2013
s7632,13.0,2018-08-25,2013
s7632,115.0,2018-08-25,2013
s7632,37.0,2018-08-25,2013
s7632,106.0,2018-08-25,2013
s7633,,2018-04-13,2016
s7634,115.0,2018-12-28,2016
s7635,116.0,2018-07-19,2014
s7636,37.0,2019-09-19,2009
s7636,107.0,2019-09-19,2009
s7636,103.0,2019-09-19,2009
s7636,116.0,2019-09-19,2009
s7636,114.0,2019-09-19,2009
s7637,7.0,2019-01-03,2018
s7638,116.0,2019-11-01,1960
s7639,116.0,2019-10-01,2007
s7640,116.0,2019-10-01,2004
s7641,43.0,2018-02-05,2017
s7642,103.0,2016-09-01,2015
s7643,116.0,2017-03-30,2016
s7644,110.0,2018-07-25,2011
s7645,110.0,2018-08-16,2012
s7646,,2018-07-25,2015
s7647,21.0,2015-05-31,2014
s7648,116.0,2017-04-19,2017
s7649,116.0,2016-11-15,2013
s7650,37.0,2018-03-28,2018
s7651,34.0,2019-04-25,2012
s7652,43.0,2018-08-02,1983
s7653,16.0,2018-01-10,2017
s7653,46.0,2018-01-10,2017
s7653,24.0,2018-01-10,2017
s7653,116.0,2018-01-10,2017
s7654,46.0,2018-05-01,2016
s7655,116.0,2018-08-01,2018
s7656,116.0,2018-08-01,2018
s7657,116.0,2018-08-01,2018
s7658,116.0,2018-08-01,2018
s7659,115.0,2020-04-15,2019
s7660,52.0,2019-11-20,1968
s7660,116.0,2019-11-20,1968
s7661,110.0,2018-09-05,2016
s7662,116.0,2019-10-01,2013
s7663,46.0,2017-11-01,2017
s7664,116.0,2019-08-25,2018
s7665,116.0,2018-01-15,2017
s7666,46.0,2017-10-15,2016
s7667,116.0,2019-02-02,2018
s7668,30.0,2018-05-15,2013
s7668,37.0,2018-05-15,2013
s7668,116.0,2018-05-15,2013
s7668,106.0,2018-05-15,2013
s7669,7.0,2018-11-15,2015
s7669,49.0,2018-11-15,2015
s7670,116.0,2019-09-01,2006
s7671,101.0,2018-01-15,2016
s7672,115.0,2019-02-01,2016
s7673,24.0,2017-08-05,2016
s7673,43.0,2017-08-05,2016
s7674,,2020-04-01,2018
s7675,115.0,2020-08-01,2012
s7676,101.0,2016-07-01,2012
s7677,24.0,2018-11-27,2018
s7677,71.0,2018-11-27,2018
s7677,43.0,2018-11-27,2018
s7678,116.0,2017-02-16,2016
s7679,43.0,2018-08-16,1984
s7680,116.0,2018-07-20,2018
s7681,46.0,2018-08-01,2017
s7682,7.0,2017-10-15,2017
s7682,114.0,2017-10-15,2017
s7683,46.0,2017-03-15,2014
s7684,115.0,2019-09-10,2019
s7685,21.0,2020-06-01,2018
s7685,116.0,2020-06-01,2018
s7685,39.0,2020-06-01,2018
s7686,24.0,2018-07-01,2017
s7687,115.0,2019-02-15,2018
s7688,115.0,2019-05-31,2006
s7688,110.0,2019-05-31,2006
s7689,46.0,2018-08-01,2015
s7690,116.0,2017-11-07,2016
s7691,116.0,2019-04-01,2007
s7692,46.0,2018-07-01,2017
s7693,119.0,2018-03-23,2007
s7693,25.0,2018-03-23,2007
s7694,7.0,2016-12-02,2016
s7695,110.0,2018-07-26,2007
s7696,116.0,2019-11-01,2002
s7697,116.0,2018-02-01,2016
s7698,43.0,2018-08-16,1988
s7699,116.0,2020-03-31,2011
s7700,115.0,2016-06-30,2015
s7701,103.0,2016-05-01,2015
s7702,116.0,2019-08-01,2002
s7703,46.0,2017-12-08,2000
s7704,21.0,2019-04-20,2018
s7705,116.0,2020-01-01,2007
s7706,21.0,2017-08-04,2016
s7707,46.0,2018-03-01,1997
s7708,46.0,2018-07-01,2017
s7709,116.0,2017-02-01,1990
s7710,116.0,2016-01-13,2015
s7711,25.0,2017-05-04,2003
s7711,116.0,2017-05-04,2003
s7712,116.0,2021-01-01,1992
s7713,46.0,2017-10-22,2011
s7714,116.0,2018-01-29,2017
s7715,116.0,2020-01-01,1992
s7716,111.0,2017-03-10,2014
s7717,116.0,2020-11-01,2009
s7718,46.0,2018-07-01,2016
s7719,116.0,2019-09-15,2010
s7720,46.0,2018-07-01,2009
s7721,110.0,2018-09-01,2013
s7722,116.0,2014-12-18,1990
